source_page,accession_id,strain_name,is_reference,is_complete,strand,length,gc_percentage,n_percentage,lineage_clade,sequencing_technology,assembly_method,coverage,submission_date,bioproject_id,database_source,gender,age,collection_date,isolation_source,country,region,taxon_name,taxon_id
"https://www.ncbi.nlm.nih.gov/nuccore/MT607611.1","MT607611.1","SARS-CoV-2/human/IND/GBRC183a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",60,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607612.1","MT607612.1","SARS-CoV-2/human/IND/GBRC171/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",45,"2020-06-05","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607614.1","MT607614.1","SARS-CoV-2/human/IND/GBRC179a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",70,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607615.1","MT607615.1","SARS-CoV-2/human/IND/GBRC175/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",44,"2020-06-05","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607617.1","MT607617.1","SARS-CoV-2/human/IND/GBRC181a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",61,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607618.1","MT607618.1","SARS-CoV-2/human/IND/GBRC176/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",77,"2020-06-05","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607619.1","MT607619.1","SARS-CoV-2/human/IND/GBRC182b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","male",49,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607620.1","MT607620.1","SARS-CoV-2/human/IND/GBRC180b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",60,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT607621.1","MT607621.1","SARS-CoV-2/human/IND/GBRC178a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",62,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT608648.1","MT608648.1","SARS-CoV-2/human/IND/GBRC183b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-15","PRJNA625669","GenBank","female",60,"2020-06-03","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT635409.1","MT635409.1","SARS-CoV-2/human/IND/GBRC198/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","male",65,"2020-06-08","oro-pharyngeal swab","India","Gujarat, Nadiad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT635855.1","MT635855.1","SARS-CoV-2/human/IND/GBRC201a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","female",54,"2020-06-08","oro-pharyngeal swab","India","Gujarat, Mahemdavad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT635856.1","MT635856.1","SARS-CoV-2/human/IND/GBRC202/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","male",37,"2020-06-05","oro-pharyngeal swab","India","Gujarat, Dhanera","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT635857.1","MT635857.1","SARS-CoV-2/human/IND/GBRC201b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","female",54,"2020-06-08","oro-pharyngeal swab","India","Gujarat, Mahemdavad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT635858.1","MT635858.1","SARS-CoV-2/human/IND/GBRC199/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","male",50,"2020-06-08","oro-pharyngeal swab","India","Gujarat, Nadiad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664143.1","MT664143.1","SARS-CoV-2/human/IND/GBRC205a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",70,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664161.1","MT664161.1","SARS-CoV-2/human/IND/GBRC205b/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",70,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664169.1","MT664169.1","SARS-CoV-2/human/IND/GBRC206/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",33,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664170.1","MT664170.1","SARS-CoV-2/human/IND/GBRC207a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","female",55,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664172.1","MT664172.1","SARS-CoV-2/human/IND/GBRC207b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","female",55,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664197.1","MT664197.1","SARS-CoV-2/human/IND/GBRC208a/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",45,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664201.1","MT664201.1","SARS-CoV-2/human/IND/GBRC208b/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",45,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664202.1","MT664202.1","SARS-CoV-2/human/IND/GBRC209a/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",55,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664203.1","MT664203.1","SARS-CoV-2/human/IND/GBRC209b/2020",false,true,"positive",29796,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",55,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664205.1","MT664205.1","SARS-CoV-2/human/IND/GBRC210a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",57,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664209.1","MT664209.1","SARS-CoV-2/human/IND/GBRC210b/2020",false,true,"positive",29762,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",57,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664727.1","MT664727.1","SARS-CoV-2/human/IND/GBRC214a/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",32,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664729.1","MT664729.1","SARS-CoV-2/human/IND/GBRC214b/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",32,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664793.1","MT664793.1","SARS-CoV-2/human/IND/GBRC213a/2020",false,true,"positive",29800,38.03,0.42,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",40,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664795.1","MT664795.1","SARS-CoV-2/human/IND/GBRC213b/2020",false,true,"positive",29800,38.04,0.42,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",40,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664796.1","MT664796.1","SARS-CoV-2/human/IND/GBRC216a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",38,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664822.1","MT664822.1","SARS-CoV-2/human/IND/GBRC216b/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",38,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664986.1","MT664986.1","SARS-CoV-2/human/IND/GBRC217a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",39,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT664990.1","MT664990.1","SARS-CoV-2/human/IND/GBRC217b/2020",false,true,"positive",29796,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",39,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT665006.1","MT665006.1","SARS-CoV-2/human/IND/GBRC218a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",48,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT665028.1","MT665028.1","SARS-CoV-2/human/IND/GBRC218b/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",48,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675933.1","MT675933.1","SARS-CoV-2/human/IND/GBRC222a/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",34,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675937.1","MT675937.1","SARS-CoV-2/human/IND/GBRC223a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",44,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675938.1","MT675938.1","SARS-CoV-2/human/IND/GBRC224a/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",66,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675939.1","MT675939.1","SARS-CoV-2/human/IND/GBRC222b/2020",false,true,"positive",29796,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",34,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675940.1","MT675940.1","SARS-CoV-2/human/IND/GBRC223b/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",44,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675941.1","MT675941.1","SARS-CoV-2/human/IND/GBRC224b/2020",false,true,"positive",29762,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",66,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675944.1","MT675944.1","SARS-CoV-2/human/IND/GBRC228a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",53,"2020-06-11","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675945.1","MT675945.1","SARS-CoV-2/human/IND/GBRC228b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",53,"2020-06-11","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675951.1","MT675951.1","SARS-CoV-2/human/IND/GBRC230/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",45,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675954.1","MT675954.1","SARS-CoV-2/human/IND/GBRC231a/2020",false,true,"positive",29787,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",24,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675955.1","MT675955.1","SARS-CoV-2/human/IND/GBRC231b/2020",false,true,"positive",29787,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",24,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675957.1","MT675957.1","SARS-CoV-2/human/IND/GBRC232a/2020",false,true,"positive",29773,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",61,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT675959.1","MT675959.1","SARS-CoV-2/human/IND/GBRC232b/2020",false,true,"positive",29773,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",61,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676013.1","MT676013.1","SARS-CoV-2/human/IND/GBRC211/2020",false,true,"positive",29796,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",67,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676014.1","MT676014.1","SARS-CoV-2/human/IND/GBRC212/2020",false,true,"positive",29796,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-25","PRJNA625669","GenBank","male",70,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676288.1","MT676288.1","SARS-CoV-2/human/IND/GBRC233a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",75,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676289.1","MT676289.1","SARS-CoV-2/human/IND/GBRC236/2020",false,true,"positive",29800,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",66,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676290.1","MT676290.1","SARS-CoV-2/human/IND/GBRC233b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","male",75,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676291.1","MT676291.1","SARS-CoV-2/human/IND/GBRC235a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","female",59,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676389.1","MT676389.1","SARS-CoV-2/human/IND/GBRC187a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","female",60,"2020-06-05","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676390.1","MT676390.1","SARS-CoV-2/human/IND/GBRC235b/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-29","PRJNA625669","GenBank","female",59,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT676397.1","MT676397.1","SARS-CoV-2/human/IND/GBRC189/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-06-18","PRJNA625669","GenBank","male",62,"2020-06-02","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT740436.1","MT740436.1","SARS-CoV-2/human/IND/GBRC239/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-10","PRJNA625669","GenBank","male",52,"2020-06-11","oro-pharyngeal swab","India","Gandhinagar","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT740438.1","MT740438.1","SARS-CoV-2/human/IND/GBRC241/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-10","PRJNA625669","GenBank","male",44,"2020-06-08","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT740444.1","MT740444.1","SARS-CoV-2/human/IND/GBRC244/2020",false,true,"positive",29800,37.98,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-10","PRJNA625669","GenBank","female",63,"2020-06-14","oro-pharyngeal swab","India","Ahmedabad","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT740923.1","MT740923.1","SARS-CoV-2/human/IND/GBRC259/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-10","PRJNA625669","GenBank","female",58,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758193.1","MT758193.1","SARS-CoV-2/human/IND/GBRC240/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",70,"2020-06-05","oro-pharyngeal swab","India","Vadodara","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758402.1","MT758402.1","SARS-CoV-2/human/IND/GBRC260b/2020",false,true,"positive",29762,38.02,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",44,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758421.1","MT758421.1","SARS-CoV-2/human/IND/GBRC261a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",56,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758436.1","MT758436.1","SARS-CoV-2/human/IND/GBRC261b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",56,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758439.1","MT758439.1","SARS-CoV-2/human/IND/GBRC262/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",38,"2020-06-11","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758471.1","MT758471.1","SARS-CoV-2/human/IND/GBRC263a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",39,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT758683.1","MT758683.1","SARS-CoV-2/human/IND/GBRC263b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",39,"2020-06-12","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT759582.1","MT759582.1","SARS-CoV-2/human/IND/GBRC271a/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","female",54,"2020-06-13","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT759588.1","MT759588.1","SARS-CoV-2/human/IND/GBRC271b/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","female",54,"2020-06-13","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT759714.1","MT759714.1","SARS-CoV-2/human/IND/GBRC272a/2020",false,true,"positive",29800,38.01,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","female",49,"2020-06-13","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT759742.1","MT759742.1","SARS-CoV-2/human/IND/GBRC272b/2020",false,true,"positive",29800,38,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","female",49,"2020-06-13","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
"https://www.ncbi.nlm.nih.gov/nuccore/MT759820.1","MT759820.1","SARS-CoV-2/human/IND/GBRC270/2020",false,true,"positive",29800,37.99,0,,"IonTorrent","CLC Genomics Workbench v. 12","N/D","2020-07-15","PRJNA625669","GenBank","male",63,"2020-06-13","oro-pharyngeal swab","India","Surat","Severe acute respiratory syndrome coronavirus 2",2697049
